name,id,sp_attack,sp_defense,speed,"ability
"
PAnPoUr1,514,53,48,64,"GLUTtOny
"
SImIPouR1,515,98,63,101,"GlutTOny
"
MuNnA1,516,67,55,24,"ForEWArn
"
MUSharNa1,517,107,95,29,"FoRewaRn
"
PIDovE1,518,36,30,43,"BiG PeCKS
"
TranQUIlL1,519,50,42,65,"BIG PecKS
"
UNFeZANt1,520,65,55,93,"BIG PecKS
"
BLiTzlE1,521,50,32,76,"LIGhTninGroD
"
ZebStriKa1,522,80,63,116,"LIGhtNiNGroD
"
ROGgenRola1,523,25,25,15,"StUrDy
"
BOLDorE1,524,50,40,20,"STuRdy
"
GIGaLITh1,525,60,80,25,"StURdy
"
WOObAt1,526,55,43,72,"UNAWArE
"
SWOOBAt1,527,77,55,114,"UnaWarE
"
DriLbuR1,528,30,45,68,"SanD Rush
"
ExcaDRILl1,529,50,65,88,"SANd RUsh
"
AudiNO1,530,80,126,50,"HEaLEr
"
TimBurr1,531,25,35,35,"GuTs
"
GUrduRr1,532,40,50,40,"GuTS
"
ConKeldUrr1,533,55,65,45,"GUTS
"
TYMpOLE1,534,50,40,64,"SWiFT SwiM
"
PaLpITOad1,535,65,55,69,"SWIFt SWiM
"
SEIsMitoAD1,536,85,75,74,"SwiFT SWiM
"
THRoh1,537,30,85,45,"GuTs
"
SAWk1,538,30,75,85,"StUrDY
"
SewADdLE1,539,40,60,42,"SwaRm
"
SWaDlOon1,540,50,80,42,"Leaf GUaRd
"
LeAVanNy1,541,70,80,92,"SwArM
"
VeNiPEde1,542,30,39,57,"Poison POiNT
"
WHIRLIPEDe1,543,40,79,47,"POiSon POInt
"
SCOlIPeDE1,544,55,69,112,"POisON PoiNt
"
Cottonee1,545,37,50,66,"PRaNksTEr
"
WHiMSICOTT1,546,77,75,116,"PrANksTER
"
PETiliL1,547,70,50,30,"ChloRoPHYLL
"
LiLLigANt1,548,110,75,90,"CHLorophYll
"
BaScULIN1,549,80,55,98,"RecKLeSS
"
SandIlE1,550,35,35,65,"INTimIdate
"
KrokOroK1,551,45,45,74,"INTImIDATe
"
KRoOkODilE1,552,65,70,92,"IntIMiDaTe
"
DaRumaKa1,553,15,45,50,"HuStLE
"
DARMANitAN1,554,140,105,55,"ShEER FOrCe
"
MaRaCTuS1,555,106,67,60,"WaTer ABsOrb
"
DwEBble1,556,35,35,55,"StURdy
"
CrUsTLe1,557,65,75,45,"SturDy
"
ScragGy1,558,35,70,48,"Shed SkiN
"
ScRaFty1,559,45,115,58,"SHed Skin
"
SigILyph1,560,103,80,97,"WOnDER SkiN 
"
YAmASK1,561,55,65,30,"MUMmy
"
COFAgrIGuS1,562,95,105,30,"MUMMy
"
TirtOUga1,563,53,45,22,"SolId Rock
"
CARrAcOstA1,564,83,65,32,"SOlID ROCk
"
ArChEN1,565,74,45,70,"DEFEatisT
"
ArCHeOPs1,566,112,65,110,"DefeatIsT
"
TRubbIsH1,567,40,62,65,"SteNCH
"
GarbODOr1,568,60,82,75,"STEnCh
"
ZOrua1,569,80,40,65,"ILLusioN
"
ZorOark1,570,120,60,105,"ILluSiOn
"
MInccino1,571,40,40,75,"Cute CharM
"
CincCIno1,572,65,60,115,"CuTE CHaRM
"
GoThItA1,573,55,65,45,"FRiSk
"
GotHORIta1,574,75,85,55,"Frisk
"
GOThItElle1,575,95,110,65,"FRisk
"
SoLosIs1,576,105,50,20,"OVErCOaT
"
DUoSioN1,577,125,60,30,"OVeRCoaT
"
ReunICLus1,578,125,85,30,"OVErcoat
"
DUCKLEtT1,579,44,50,55,"KEEn EYE
"
SWANnA1,580,87,63,98,"KeEN EyE
"
VANiLliTe1,581,65,60,44,"ICe BodY
"
VANIlLISH1,582,80,75,59,"Ice BOdY
"
VANIlLuxe1,583,110,95,79,"ICE BODy
"
DeeRling1,584,40,50,75,"ChLOrOPHYLl
"
SAwsbuck1,585,60,70,95,"CHlOropHYLl
"
EMOlgA1,586,75,60,103,"STatiC
"
KARRablASt1,587,40,45,60,"SwaRm
"
EScavaliER1,588,60,105,20,"SWArm
"
FOoNGus1,589,55,55,15,"EfFecT SpOre
"
AMoONGuSs1,590,85,80,30,"EffeCT SpoRE
"
FRilLISH1,591,65,85,40,"WAtEr Absorb
"
JELLiCENt1,592,85,105,60,"WAter AbsORB
"
ALOMomOLA1,593,40,45,65,"HEaleR
"
JoLTik1,594,57,50,65,"COmpoUndEyES
"
GaLvANTuLa1,595,97,60,108,"COmPOUNdeyeS
"
FERROseeD1,596,24,86,10,"Iron BaRbS
"
FeRrOThorn1,597,54,116,20,"IRON BarBs
"
KlINK1,598,45,60,30,"PLUS
"
KlANg1,599,70,85,50,"PluS
"
KLINKLang1,600,70,85,90,"PLus
"
TynAmO1,601,45,40,60,"LevITATe
"
EelEktrIk1,602,75,70,40,"Levitate
"
EelEkTRoSS1,603,105,80,50,"LEVItATe
"
ElgYEm1,604,85,55,30,"TelepaThY
"
BEhEeyem1,605,125,95,40,"TelEPaTHy
"
LItWICK1,606,65,55,20,"Flash FirE
"
LampENt1,607,95,60,55,"FlAsH FIRe
"
CHandELURE1,608,145,90,80,"FlasH FIRE
"
AXEW1,609,30,40,57,"RiVALrY
"
FRaxUrE1,610,40,50,67,"RiValRy
"
HaXORus1,611,60,70,97,"RIVAlry
"
CubcHoo1,612,60,40,40,"SnOW CLOAk
"
BEaRTic1,613,70,80,50,"SNOw ClOak
"
CRYOgOnAL1,614,95,135,105,"LEvitAte
"
SHElmet1,615,40,65,25,"HydrATIon
"
AccelGOR1,616,100,60,145,"HyDRatiOn
"
STuNfisK1,617,81,99,32,"STatIC
"
MIenfoo1,618,55,50,65,"INneR FoCus
"
MiEnshAo1,619,95,60,105,"InNER FoCuS
"
DrUDdiGon1,620,60,90,48,"ROUgH SkiN
"
GOlEtT1,621,35,50,35,"IRoN FIST
"
GOLuRk1,622,55,80,55,"IROn FisT
"
PawNiARD1,623,40,40,60,"DEfiaNT
"
BiSHARp1,624,60,70,70,"DefiAnT
"
BOUFfALaNt1,625,40,95,55,"RecKLESS
"
RuffLEt1,626,37,50,60,"KeEN EYe
"
BRAVIAry1,627,57,75,80,"KeEN EyE
"
VulLABY1,628,45,65,60,"BIG PeCkS
"
MANDibUZZ1,629,55,95,80,"BiG PeCKs
"
HEatMoR1,630,105,66,65,"GLUtTONy
"
DurAnT1,631,48,48,109,"SwARM
"
DeIno1,632,45,50,38,"HUstle
"
ZweiLoUS1,633,65,70,58,"HUSTle
"
BuLbasaur2,634,65,65,45,"OverGrow
"
IVysaUr2,635,80,80,60,"OVeRGrow
"
VeNuSaUr2,636,122,120,80,"OvErgROW
"
CharmanDEr2,637,60,50,65,"BlazE
"
CHaRMelEON2,638,80,65,80,"Blaze
"
ChaRiZarD2,639,159,115,100,"BLaZe
"
SquIRTle2,640,50,64,43,"TORREnT
"
WartortLE2,641,65,80,58,"TORrent
"
BlAsTOiSE2,642,135,115,78,"TORREnT
"
CAtERpiE2,643,20,20,45,"SHIEld DuSt
"
MetAPOd2,644,25,25,30,"ShED SKIN
"
BUTteRFREe2,645,90,80,70,"COMPouNdEyEs
"
WeeDle2,646,20,20,50,"Shield DusT
"
KaKUnA2,647,25,25,35,"Shed SKIn
"
BEeDriLL2,648,15,80,145,"SwarM
"
PIDgEy2,649,35,35,56,"KEeN EyE
"
PIdgeoTTo2,650,50,50,71,"KEEN EYe
"
PIdGEOt2,651,135,80,121,"KEEn EyE
"
RattATA2,652,25,35,72,"RuN AwaY
"
RaticATE2,653,40,80,77,"Run AwAY
"
SPEARoW2,654,31,31,70,"KeEN Eye
"
FeAROW2,655,61,61,100,"KEEn EyE
"
EKAnS2,656,40,54,55,"IntimidATe
"
Arbok2,657,65,79,80,"INTIMIDatE
"
PIKAcHu2,658,50,50,90,"StatIC
"
RAicHu2,659,95,85,110,"STaTiC
"
SANdshReW2,660,10,35,40,"SanD VEIL
"
SaNDSLAsh2,661,25,65,65,"SAND VEil
"
NiDOrAN-H2,662,40,40,41,"PoIson PoINT
"
NIdoRInA2,663,55,55,56,"PoIsoN POINt
"
NidOqUEEN2,664,75,85,76,"POison POiNt
"
NidoRAN-m2,665,40,40,50,"PoIsOn POiNT
"
NidORINo2,666,55,55,65,"POISon POInT
"
NIdokinG2,667,85,75,85,"POiSon PoInT
"
CLeFaIRY2,668,60,65,35,"CuTE ChARM
"
ClEFaBle2,669,95,90,60,"CUTe CHARM
"
VUlPIX2,670,50,65,65,"FLAsh FIRE
"
NinETALES2,671,81,100,109,"Flash FiRE
"
JigglypuFf2,672,45,25,20,"Cute ChaRM
"
WiGGLyTuff2,673,85,50,45,"CutE CHARm
"
ZUbat2,674,30,40,55,"InneR FOcus
"
GoLBAt2,675,65,75,90,"Inner FocUS
"
ODDiSH2,676,75,65,30,"CHLoRopHyll
"
GLoOM2,677,85,75,40,"ChLoROPHYlL
"
VILeplUme2,678,110,90,50,"ChloRophYLL
"
PAraS2,679,45,55,25,"EfFEct SpORE
"
PAraSecT2,680,60,80,30,"EFfect SPore
"
VEnonaT2,681,40,55,45,"COmPOunDEyES
"
VEnOMotH2,682,90,75,90,"SHiELd DuST
"
DIgLETt2,683,35,45,90,"SaNd VeIl
"
DUGtrio2,684,50,70,110,"SanD VeIL
"
MEOWTh2,685,50,40,90,"PiCKUP
"
PErsIan2,686,75,65,115,"LiMBeR
"
PsyducK2,687,65,50,55,"DaMP
"
GolDUCk2,688,95,80,85,"DAmp
"
MANKey2,689,35,45,70,"VItal SpiriT
"
PRiMeAPe2,690,60,70,95,"VITAl SpIRiT
"
GRoWlItHE2,691,70,50,60,"IntiMIdaTE
"
ArcaNiNE2,692,100,80,95,"InTimIDAte
"
PoLIWAg2,693,40,40,90,"WAter ABSorB
"
PoliWHIRl2,694,50,50,90,"WaTER AbsORB
"
POlIWRaTh2,695,70,90,70,"WATer AbSOrb
"
ABra2,696,105,55,90,"SyNChroniZE
"
KadabRa2,697,120,70,105,"SYNChRoNIze
"
ALAkaZAm2,698,175,105,150,"SyNCHrONIZe
"
MaChoP2,699,35,35,35,"GuTS
"
MacHOKe2,700,50,60,45,"GUTS
"
MAChAmP2,701,65,85,55,"GUTs
"
BElLspRouT2,702,70,30,40,"CHLOrOPHylL
"
WEEpInbeLl2,703,85,45,55,"ChlORophYlL
"
VICTREeBEl2,704,100,70,70,"CHloRophyLl
"
TENTacOol2,705,50,100,70,"Clear BODy
"
TentAcRUel2,706,80,120,100,"ClEAr BODy
"
GeODUdE2,707,30,30,20,"RocK HEad
"
GRaVELer2,708,45,45,35,"RoCk HEad
"
GOleM2,709,55,65,45,"ROCk HEAD
"
PonYta2,710,65,65,90,"Run AWAY
"
RAPIdash2,711,80,80,105,"RUn AwAY
"
SlOWPoKE2,712,40,40,15,"OblIvIouS
"
SLOwbRo2,713,130,80,30,"OblIVIoUs
"
MagNeMiTe2,714,95,55,45,"MaGnet Pull
"
MaGNeToN2,715,120,70,70,"MAGNet Pull
"
FARFETcH'd2,716,58,62,60,"KeEn EyE
"
DoDUO2,717,35,35,75,"Run Away
"
DODrIo2,718,60,60,110,"RUN AWay
"
Seel2,719,45,70,45,"ThiCK FaT
"
DEWgonG2,720,70,95,70,"THick FaT
"
GRIMeR2,721,40,50,25,"StEnCh
"
MUK2,722,65,100,50,"SteNCH
"
SHellDER2,723,45,25,40,"ShEll ARMor
"
CLOYstER2,724,85,45,70,"SheLL ArmoR
"
GAsTlY2,725,100,35,80,"LeVItAte
"
HAUNtEr2,726,115,55,95,"LEviTAte
"
GENGAr2,727,170,95,130,"CUrSEd BODy
"
ONix2,728,30,45,70,"RocK HEAD
"
DrowZEe2,729,43,90,42,"INsOMnia
"
HYpnO2,730,73,115,67,"INSOmnIA
"
KrabBy2,731,25,25,50,"HyPeR CuttER
"
KiNGleR2,732,50,50,75,"HYPer CuttEr
"
VolTOrB2,733,55,55,100,"SoundpROoF
"
ELECTrodE2,734,80,80,150,"SoundprooF
"
ExeGGcute2,735,60,45,40,"ChlORopHyLL
"
ExegGutor2,736,125,75,45,"ChLoroPHyll
"
CUBOne2,737,40,50,35,"Rock HEAD
"
MAROwak2,738,50,80,45,"RocK HEad
"
HitmONlee2,739,35,110,87,"LImBEr
"
HitmONcHAN2,740,35,110,76,"KEen EYE
"
LiCkituNG2,741,60,75,30,"OwN TempO
"
KoFfiNG2,742,60,45,35,"LEVITatE
"
WeEZiNG2,743,85,70,60,"LEvitaTE
"
RhYHORN2,744,30,30,25,"LiGHTNinGROD
"
RHYDoN2,745,45,45,40,"LIGhTnINgROd
"
ChANSEy2,746,35,105,50,"NAtUrAl CuRE
"
TanGeLa2,747,100,40,60,"CHlORoPHyLl
"
KaNGASKHaN2,748,60,100,100,"EARly BiRd
"
HOrsea2,749,70,25,60,"SwiFT SwIM
"
SEAdRa2,750,95,45,85,"POISON POinT
"
GoLDEen2,751,35,50,63,"SWIFt SwIm
"
SeAkiNG2,752,65,80,68,"SWIFt SWIm
"
STarYu2,753,70,55,85,"IllUmINate
"
StArmiE2,754,100,85,115,"IlLUMinATe
"
MR. MImE2,755,100,120,90,"SouNDproof
"
ScyTHeR2,756,55,80,105,"SWaRm
"
JynX2,757,115,95,95,"OBLIVIOus
"
EleCtaBuZZ2,758,95,85,105,"StatiC
"
MagMAr2,759,100,85,93,"FLAMe BOdY
"
PINSIr2,760,65,90,105,"HypER CutTER
"
TauroS2,761,40,70,110,"INTImiDATE
"
MagikaRp2,762,15,20,80,"SWIft SWIM
"
GyarADOs2,763,70,130,81,"InTIMiDATe
"
LAprAS2,764,85,95,60,"WatEr AbsORB
"
DITTO2,765,48,48,48,"LImBER
"
Eevee2,766,45,65,55,"RUN AwaY
"
VaPOReON2,767,110,95,65,"WATER AbsOrb
"
JOlTEoN2,768,110,95,130,"VOlt AbSOrb
"
FLArEON2,769,95,110,65,"FlaSH Fire
"
POrygoN2,770,85,75,40,"TrACE
"
OmaNYTE2,771,90,55,35,"SWIft SWim
"
OmAStAR2,772,115,70,55,"SWift SWIm
"
KAbUTo2,773,55,45,55,"SwiFt SWIm
"
KaButops2,774,65,70,80,"SWIfT SWIm
"
AerODactyL2,775,70,95,150,"ROCK HEad
"
SNorlaX2,776,65,110,30,"IMmUNiTY
"
ArTicUno2,777,95,125,85,"PReSSURe
"
ZApdOs2,778,125,90,100,"PresSuRe
"
MOlTREs2,779,125,85,90,"PREssuRE
"
DRATiNi2,780,50,50,50,"SHEd SKIn
"
DRagoNair2,781,70,70,70,"SHED SkIn
"
DRAGoNITe2,782,100,100,80,"InnEr FOcUS
"
MEwtwo2,783,194,120,140,"PreSsURe
"
MEw2,784,100,100,100,"SynchRonize
"
CHIKOritA2,785,49,65,45,"OvERGroW
"
BAYleEF2,786,63,80,60,"OvERGROW
"
MEGAnIum2,787,83,100,80,"OvERgroW
"
CyNDAqUIl2,788,60,50,65,"BLAze
"
QuilaVa2,789,80,65,80,"BlaZE
"
TYPHLOSIon2,790,109,85,100,"BLAZE
"
TOtOdiLe2,791,44,48,43,"ToRREnt
"
CrOConaW2,792,59,63,58,"TOrrenT
"
FERALiGAtR2,793,79,83,78,"TORrent
"
SEnTrET2,794,35,45,20,"Run AWaY
"
FUrRET2,795,45,55,90,"RuN AWaY
"
HOothOOT2,796,36,56,50,"InsOMNia
"
NoCTOWL2,797,86,96,70,"INSOmnIA
"
LeDYBa2,798,40,80,55,"SWarM
"
LEDian2,799,55,110,85,"SWArM
"
SPiNaRAk2,800,40,40,30,"SWARM
"
ArIAdos2,801,60,70,40,"SwARm
"
CRoBaT2,802,70,80,130,"INner FocUS
"
CHiNcHoU2,803,56,56,67,"VOlt AbsoRb
"
LantuRn2,804,76,76,67,"VoLt ABSorb
"
Pichu2,805,35,35,60,"StAtIC
"
CleFFa2,806,45,55,15,"CUte ChARm
"
IGGLybufF2,807,40,20,15,"CUtE CHaRm
"
TOGEpi2,808,40,65,20,"HUSTLe
"
TOGeTIC2,809,80,105,40,"HUstLE
"
NATU2,810,70,45,70,"SYnChrOnIZE
"
XATU2,811,95,70,95,"SYnCHroNIZe
"
MAreEP2,812,65,45,35,"StATic
"
FLaaffY2,813,80,60,45,"STATic
"
AMPhAROS2,814,165,110,45,"StAtIc
"
BELlOSSOm2,815,90,100,50,"ChlOroPhylL
"
MARill2,816,20,50,40,"ThIck FAT
"
AZumARilL2,817,60,80,50,"THick FAt
"
SudoWoOdO2,818,30,65,30,"STuRdy
"
PolItoeD2,819,90,100,70,"WAter AbsoRb
"
HopPIp2,820,35,55,50,"CHLORoPHYll
"
SkIpLOoM2,821,45,65,80,"CHLOroPhYLl
"
JUMPlUff2,822,55,95,110,"CHlorOpHYLL
"
AiPoM2,823,40,55,85,"Run AwAy
"
Sunkern2,824,30,30,30,"CHLorOpHylL
"
SunfloRa2,825,105,85,30,"CHloroPHylL
"
Yanma2,826,75,45,95,"SPEed BoOSt
"
WoopeR2,827,25,25,15,"DamP
"
QuAGSiRE2,828,65,65,35,"DAMP
"
EsPEOn2,829,130,95,110,"SyNChroNIzE
"
UmbrEoN2,830,60,130,65,"SYNchroniZe
"
MURKroW2,831,85,42,91,"INsOmNIa
"
SlOWKinG2,832,100,110,30,"OBlivIOUS
"
MIsdreAvuS2,833,85,85,85,"LEVItatE
"
UNOWN2,834,72,48,48,"LEvItate
"
WobBuFfeT2,835,33,58,33,"SHaDOW Tag
"
GIRafARig2,836,90,65,85,"INnEr FocuS
"
PINeCO2,837,35,35,15,"STUrdY
"
FORrETress2,838,60,60,40,"STUrdy
"
DUnspARce2,839,65,65,45,"SeReNE GRacE
"
GliGAR2,840,35,65,85,"HYPER CUtTeR
"
STeeLIx2,841,55,95,30,"Rock HEaD
"
SnUBbuLL2,842,40,40,30,"INtIMiDaTE
"
GraNbULl2,843,60,60,45,"INTImIDaTE
"
QwilfiSH2,844,55,55,85,"PoisOn PoiNt
"
ScIZOR2,845,65,100,75,"SwARm
"
ShuCkLe2,846,10,230,5,"Sturdy
"
HERAcROss2,847,40,105,75,"SwArM
"
SNeaSeL2,848,35,75,115,"InnER FOcUS
"
TeddIURSA2,849,50,50,40,"PICKUp
"
URsAring2,850,75,75,55,"GUts
"
SlUgMa2,851,70,40,20,"MaGma ArMoR
"
MAGCARgO2,852,90,80,30,"MAGma Armor
"
SWINuB2,853,30,30,50,"OBLiViOuS
"
PiLOSwinE2,854,60,60,50,"OBLIViOus
"
CorSOla2,855,65,95,35,"HustlE
"
ReMORaiD2,856,65,35,65,"HUStLE
"
OCTIlLErY2,857,105,75,45,"SucTION CuPs
"
DElibirD2,858,65,45,75,"ViTaL SpiRIt
"
MANtInE2,859,80,140,70,"Swift SWIm
"
SkarMOry2,860,40,70,70,"KeEn EyE
"
HouNDOUR2,861,80,50,65,"Early BIrd
"
HoUNDoom2,862,140,90,115,"EarLY Bird
"
KingdrA2,863,95,95,85,"SwiFt SwIM
"
PHaNPy2,864,40,40,40,"PIckuP
"
DoNpHAn2,865,60,60,50,"StURdY
"
StANTLer2,866,85,65,85,"INtimidATE
"
SMEARGle2,867,20,45,75,"OWn TempO
"
TyROgue2,868,35,35,35,"GutS
"
HITmONToP2,869,35,110,70,"INtImIdaTE
"
SMOOchUM2,870,85,65,65,"ObliVIoUs
"
EleKiD2,871,65,55,95,"STaTIC
"
MaGbY2,872,70,55,83,"FlaMe BODY
"
MILTAnK2,873,40,70,100,"THiCk FAt
"
BLISsEy2,874,75,135,55,"NaTuRaL CURE
"
RAiKoU2,875,115,100,115,"PrESsUre
"
ENTEi2,876,90,75,100,"PreSSURe
"
SuIcUnE2,877,90,115,85,"PREssure
"
LaRVITAr2,878,45,50,41,"GUTs
"
PUpitAR2,879,65,70,51,"SHed SkIn
"
TYRaNiTAr2,880,95,120,71,"SaNd StReaM
"
LUGIa2,881,90,154,110,"PReSSuRE
"
HO-Oh2,882,110,154,90,"PrESSuRE
"
CelEBi2,883,100,100,100,"NAturaL CuRE
"
TReeCKo2,884,65,55,70,"OvergRow
"
GrOVYLE2,885,85,65,95,"OVeRGRow
"
SCepTILe2,886,145,85,145,"OVERgRow
"
TorCHIC2,887,70,50,45,"BlazE
"
CombUsKEn2,888,85,60,55,"BlAZe
"
BlAZIkeN2,889,130,80,100,"BlazE
"
MUdkIP2,890,50,50,40,"TORreNt
"
MaRSHTomp2,891,60,70,50,"TorrENT
"
SwAmPERt2,892,95,110,70,"ToRreNT
"
PoOchyeNA2,893,30,30,35,"RUn AWay
"
MiGHTYenA2,894,60,60,70,"INTimiDAte
"
ZIgZAgoON2,895,30,41,60,"PiCkuP
"
LInOONe2,896,50,61,100,"PiCkuP
"
WurMple2,897,20,30,20,"SHieLd DuSt
"
SilCoOn2,898,25,25,15,"ShED SKIn
"
BEAutiflY2,899,100,50,65,"SWARm
"
CaSCOon2,900,25,25,15,"Shed SKIn
"
DUstOx2,901,50,90,65,"ShiELd DuST
"
LoTad2,902,40,50,30,"SwIfT SWIM
"
LombRe2,903,60,70,50,"SwIFT SWIM
"
LuDiColO2,904,90,100,70,"SwifT SWim
"
SeEDOT2,905,30,30,30,"CHlORoPhYll
"
NUZLEAf2,906,60,40,60,"CHloRoPHYlL
"
ShIfTrY2,907,90,60,80,"ChloROPhYLL
"
TaILLow2,908,30,30,85,"GUTS
"
SWeLLOw2,909,75,50,125,"GUtS
"
WiNgULl2,910,55,30,85,"Keen EYe
"
PELIpPeR2,911,95,70,65,"KeeN EyE
"
RAlts2,912,45,35,40,"SYNchRONizE
"
KIrLIa2,913,65,55,50,"SynchRonize
"
GaRdEvoiR2,914,165,135,100,"SyNchRoNizE
"
SUrSKiT2,915,50,52,65,"Swift SWiM
"
MASQueRain2,916,100,82,80,"INtImIdAte
"
SHROOmish2,917,40,60,35,"EfFeCt SpORe
"
BrELOoM2,918,60,60,70,"EfFEcT SPorE
"
SlaKoth2,919,35,35,30,"TRuant
"
VIGoroTh2,920,55,55,90,"Vital SPiriT
"
SLakiNG2,921,95,65,100,"TRuANt
"
NiNcada2,922,30,30,40,"CoMpoUNDeyeS
"
NINJAsk2,923,50,50,160,"SPEEd BoOsT
"
ShedINja2,924,30,30,40,"WonDER GuArD
"
WHiSMur2,925,51,23,28,"SoUNDproOf
"
LoUdReD2,926,71,43,48,"SOuNdprOOF
"
ExplOud2,927,91,73,68,"SOUNdPROof
"
MAKuhitA2,928,20,30,25,"THICK FAt
"
HaRIYAmA2,929,40,60,50,"ThICK Fat
"
AzURilL2,930,20,40,20,"ThICk FAT
"
NoSepass2,931,45,90,30,"STurdY
"
SKittY2,932,35,35,50,"CUTE CHArm
"
DeLcATTY2,933,55,55,90,"CutE CHarm
"
SaBleye2,934,85,115,20,"KEEn EYe
"
MAwile2,935,55,95,50,"HyPeR CUtTeR
"
ARon2,936,40,40,30,"STurDy
"
LaiRON2,937,50,50,40,"StuRDy
"
AGgrON2,938,60,80,50,"STurDy
"
MEdItiTe2,939,40,55,60,"PurE POWEr
"
MeDICHam2,940,80,85,100,"PUrE POwER
"
ELeCTRiKe2,941,65,40,65,"STaTIc
"
MAnecTrIc2,942,135,80,135,"StatIC
"
PLUsLe2,943,85,75,95,"PLUs
"
MInUn2,944,75,85,95,"MiNus
"
VOLBEat2,945,47,85,85,"ILLUmInatE
"
IlLUmISe2,946,73,85,85,"OBLIVioUS
"
RoSelia2,947,100,80,65,"NaTUraL CurE
"
GulpIN2,948,43,53,40,"LIQuId OOZE
"
SwalOT2,949,73,83,55,"LiqUid OoZE
"
CARVaNHa2,950,65,20,65,"ROUgH SkIn
"
SHArpeDo2,951,110,65,105,"RoUgH SKIn
"
WaiLMER2,952,70,35,60,"WateR VEiL
"
WailoRd2,953,90,45,60,"WATEr VEIl
"
NuMEl2,954,65,45,35,"OBLIVioUs
"
CamERUPt2,955,145,105,20,"MaGmA Armor
"
TorKoaL2,956,85,70,20,"WhITE SmoKe
"
SPOinK2,957,70,80,60,"Thick FaT
"
GruMPiG2,958,90,110,80,"Thick Fat
"
SPinDA2,959,60,60,60,"OWn TeMPo
"
TraPIncH2,960,45,45,10,"Hyper CutTEr
"
ViBRaVa2,961,50,50,70,"LeVITatE
"
FLyGoN2,962,80,80,100,"LEvitaTE
"
CacNea2,963,85,40,35,"SANd VEIL
"
CactUrnE2,964,115,60,55,"SAND VEIL
"
SwablU2,965,40,75,50,"NAtUraL CuRE
"
AltariA2,966,110,105,80,"NatURaL CuRE
"
ZAnGOOSe2,967,60,60,90,"ImMUNiTY
"
SEVIPeR2,968,100,60,65,"SHeD SKin
"
LUNaTOnE2,969,95,85,70,"LeVitaTe
"
SolrOCK2,970,55,65,70,"LEVITaTe
"
BaRBOACh2,971,46,41,60,"OBLIvIoUs
"
WHIsCaSh2,972,76,71,60,"OBLIviOus
"
CoRPhISH2,973,50,35,35,"Hyper CuTtEr
"
CraWDaUNt2,974,90,55,55,"HYPer CuTter
"
BaLTOY2,975,40,70,55,"LevItATe
"
ClAydOl2,976,70,120,75,"LEViTate
"
LileEp2,977,61,87,23,"SUCTion CUps
"
CrAdily2,978,81,107,43,"SUction CupS
"
ANoRiTh2,979,40,50,75,"BAttLe ARMOr
"
ArMAldo2,980,70,80,45,"BAttLe ArMOR
"
FeeBas2,981,10,55,80,"SwIFT SWiM
"
MiLOTIc2,982,100,125,81,"MArVel SCaLE
"
CAStfOrm2,983,70,70,70,"FOrECast
"
KeCleON2,984,60,120,40,"CoLOr CHanGe
"
SHuPPET2,985,63,33,45,"InsOMnIa
"
BaNETtE2,986,93,83,75,"InsomNia
"
DUSkUlL2,987,30,90,25,"LEvITATE
"
DUScLOpS2,988,60,130,25,"PREssURe
"
TRoPIUs2,989,72,87,51,"CHlOrOphYLl
"
CHiMEcHO2,990,95,90,65,"LevITatE
"
ABSOl2,991,115,60,115,"PREssURe
"
WynAuT2,992,23,48,23,"SHadoW TaG
"
SnorUNT2,993,50,50,50,"INner FOCUs
"
GLAlIe2,994,120,80,100,"InNer FOcUs
"
SPhEAL2,995,55,50,25,"Thick FAt
"
SEALEO2,996,75,70,45,"THiCk FAT
"
WAlReIn2,997,95,90,65,"THicK Fat
"
ClaMPERL2,998,74,55,32,"Shell ARMoR
"
HUntAiL2,999,94,75,52,"SWIFt Swim
"
GoReBySS2,1000,114,75,52,"SWIFT SwiM
"
RElicaNTH2,1001,45,65,55,"SWIft SWIM
"
LuVDiSc2,1002,40,65,97,"SWIFT SwIM
"
BaGon2,1003,40,30,50,"RocK HEad
"
SHeLGON2,1004,60,50,50,"ROcK Head
"
SaLAmENcE2,1005,120,90,120,"INtIMiDatE
"
BELDUm2,1006,35,60,30,"CleaR BodY
"
MEtaNG2,1007,55,80,50,"Clear Body
"
MetagROsS2,1008,105,110,110,"ClEAR Body
"
REGiroCK2,1009,50,100,50,"CLeAr Body
"
REgiCe2,1010,100,200,50,"CLear BODY
"
ReGisTEel2,1011,75,150,50,"CLeAR BoDy
"
LATiaS2,1012,140,150,110,"LeVItaTe
"
LAtios2,1013,160,120,110,"LeViTATE
"
KyOgRE2,1014,180,160,90,"DriZZlE
"
GroUDoN2,1015,150,90,90,"DRouGHt
"
RAyqUAza2,1016,180,100,115,"AiR LoCk
"
JiracHI2,1017,100,100,100,"SEreNE Grace
"
DeoXYS2,1018,95,90,180,"PREssURE
"
TuRtWIG2,1019,45,55,31,"OVergRoW
"
GROtlE2,1020,55,65,36,"OVErgrOW
"
TortERrA2,1021,75,85,56,"OVerGrOw
"
CHIMchAr2,1022,58,44,61,"BlAZe
"
MoNFeRnO2,1023,78,52,81,"BLazE
"
INfernApE2,1024,104,71,108,"BLAZe
"
PipLUP2,1025,61,56,40,"TOrRENT
"
PRInpluP2,1026,81,76,50,"TOrRenT
"
EmpoleON2,1027,111,101,60,"TORRENt
"
StaRLY2,1028,30,30,60,"KeeN EYE
"
